CUT TREE,VICTIM,Category Damage
T0403344230,T0403315220,2
T0403344230,T0403314226,2
T0403390269,T0403387243,1
T0403390269,T0403361267,2
T0403390269,T0403389260,1
T0404324393,T0405338417,2
T0404324393,T0405338420,2
T0404324393,T0405343419,2
T0404324393,T0405340424,2
T0404324393,T0405340418,2
T0404324393,T0405341418,2
T0404324393,T0405343421,2
T0404324393,T0405347408,1
T0404302361,T0304294392,2
T0404302361,T0304294390,2
T0404302361,T0304299395,2
T0404353369,T0404381374,2
T0404353369,T0404384369,2
T0404353369,T0404387373,2
T0404353369,T0404388374,2
T0404363301,T0404347331,2
T0404363301,T0404349332,2
T0404363301,T0404349330,2
T0404363301,T0404348329,2
T0404311320,T0403326287,1
T0404324392,T0404346382,1
T0404324392,T0404351379,1
T0404324392,T0405306420,2
T0404324392,T0405313423,2
T0404324392,T0405308427,2
T0404324392,T0405309420,2
T0404324392,T0405314424,2
T0404324392,T0405311423,2
T0404324392,T0405314423,2
T0404304322,T0304276358,1
T0404304322,T0304285347,1
T0404304322,T0403330298,2
T0404304322,T0403331297,2
T0404304322,T0404334304,2
T0404304322,T0404329303,2
T0404304322,T0404333301,2
T0404357325,T0404365346,1
T0404357325,T0404387340,2
T0404357325,T0404390333,2
T0404357325,T0404389339,2
T0404365308,T0404372341,2
T0404365308,T0404377336,2
T0404365308,T0404373344,2
T0404365308,T0404373344,2
T0404365308,T0504401319,1
T0404360376,T0404389387,2
T0404360376,T0404364384,1
T0404360376,T0404393390,2
T0404360376,T0404371399,1
T0404360376,T0404370397,1
T0404360376,T0404391393,2
T0404360376,T0404392392,2
T0404360376,T0404391387,2
T0404360376,T0405374404,1
T0404333378,T0404310357,2
T0404333378,T0404308357,2
T0404333378,T0404313356,2
T0404333378,T0404308360,2
T0404313398,T0305298401,1
T0404313398,T0404321368,2
T0404313398,T0404323367,2
T0404313398,T0404317367,2
T0404313398,T0404322370,2
T0404360322,T0403347287,2
T0404360322,T0403344290,2
T0404360322,T0403346289,2
T0405331449,T0305295437,2
T0405331449,T0405319414,1
T0405331449,T0405325431,1
T0405331449,T0405323424,1
T0405331449,T0405319412,1
T0405331449,T0405321417,1
T0405321447,T0405317419,2
T0405321447,T0405314413,2
T0405309440,T0305290472,1
T0405309440,T0305291472,1
T0405309440,T0305292469,1
T0405309440,T0305298459,1
T0405309440,T0405336423,2
T0405309440,T0405336425,2
T0405309440,T0405334422,2
T0405351467,T0405371459,1
T0405351467,T0405343499,2
T0405351467,T0405341497,2
T0405314455,T0305298468,1
T0405314455,T0405308460,1
T0405314455,T0405332428,2
T0405314455,T0405335429,2
T0405314455,T0405301466,1
T0405314455,T0405339431,2
T0405314455,T0405339432,2
T0405314455,T0405334429,2
T0405314455,T0405334429,2
T0405368440,T0405360415,1
T0405368440,T0405342434,2
T0405368440,T0405341429,2
T0405368440,T0405359411,1
T0405344440,T0405315438,2
T0405344440,T0405341409,1
T0405344440,T0405341413,1
T0405344440,T0405310440,2
T0405370453,T0405384487,2
T0405370453,T0505402470,1
T0405320469,T0305291487,1
T0405320469,T0305299482,1
T0405320469,T0305287490,1
T0405320469,T0305286491,1
T0405320469,T0405340443,2
T0405320469,T0405340441,2
T0405320469,T0405338438,2
T0405377454,T0405349474,2
T0405377454,T0405349472,2
T0405354495,T0405340470,2
T0405354495,T0405318475,1
T0405354495,T0405335468,2
T0405354495,T0405335463,2
T0405354495,T0405340470,2
T0405354495,T0405339465,2
T0405354495,T0405317475,1
T0405354495,T0405336467,2
T0405375447,T0405360478,2
T0405375447,T0405356476,2
T0405375447,T0405362479,2
T0405375447,T0405362475,2
T0405375447,T0405394437,1
T0405375447,T0505410429,1
T0406308549,T0306284551,1
T0406308549,T0306275552,1
T0406308549,T0406314518,2
T0406308549,T0406314513,2
T0406308549,T0406315516,2
T0406308549,T0406312516,2
T0406308549,T0406311516,2
T0406340505,T0405374485,1
T0406340505,T0405373485,1
T0406340505,T0406324536,2
T0406386542,T0406362521,2
T0406386542,T0406365519,2
T0406386542,T0406362513,1
T0406386542,T0406365524,2
T0406386542,T0406364525,2
T0406386542,T0406364524,2
T0406386542,T0406361517,2
T0406386542,T0406358523,2
T0406386542,T0406357506,1
T0406338555,T0406374563,2
T0406338555,T0406374558,2
T0406338555,T0406375559,2
T0406338555,T0406372563,2
T0406311586,T0406342582,2
T0406311586,T0406342588,2
T0406311586,T0406342588,2
T0406311586,T0406342591,2
T0406311586,T0406339584,2
T0406311586,T0406343590,2
T0406318564,T0406334558,1
T0406318564,T0406307593,2
T0406318564,T0406303596,2
T0406318564,T0406304593,2
T0406318564,T0406340556,1
T0406318564,T0407307600,2
T0406307501,T0406341504,2
T0406336578,T0407326613,2
T0406336578,T0407326610,2
T0406336578,T0407324614,2
T0406374552,T0406373591,1
T0406374552,T0506405551,2
T0406374552,T0506407547,2
T0406374552,T0506411548,2
T0406374552,T0506407551,2
T0406374552,T0506409552,2
T0406374552,T0506413551,2
T0406374552,T0506410549,2
T0406387503,T0506412522,2
T0406387503,T0506406535,1
T0406387503,T0506419517,2
T0406387503,T0506418521,2
T0406387503,T0506416515,2
T0406309521,T0305295492,2
T0406309521,T0305293492,2
T0406309521,T0305292488,2
T0406309521,T0305293495,2
T0406309521,T0305293495,2
T0406309521,T0306293512,1
T0406368553,T0406394530,2
T0406368553,T0406399531,2
T0406368553,T0406392535,2
T0406368553,T0406397537,2
T0406301533,T0406333537,2
T0406301533,T0406302548,1
T0406301533,T0406332537,2
T0406301533,T0406339533,2
T0407331604,T0406345598,1
T0407331604,T0407322637,2
T0407331604,T0407321636,2
T0407331604,T0407318636,2
T0407367614,T0407363645,2
T0407367614,T0407357651,2
T0407367614,T0407363650,2
T0407367614,T0407362644,2
T0407367614,T0407372613,1
T0407367614,T0407359649,2
T0407367614,T0407360650,2
T0407367614,T0507400607,1
T0407384637,T0407356652,2
T0407384637,T0407355654,2
T0407384637,T0407354655,2
T0407384637,T0507401601,1
T0407347692,T0407381685,2
T0407347692,T0407378678,2
T0407347692,T0407383683,2
T0407347692,T0407379682,2
T0407347692,T0407377687,2
T0407347692,T0407375683,2
T0407347692,T0408338721,1
T0407347692,T0408340716,1
T0407384635,T0407356657,2
T0407384635,T0407358664,2
T0407384635,T0506420598,1
T0407384635,T0506421597,1
T0407384635,T0506422596,1
T0407384635,T0507406613,1
T0407311689,T0307276696,1
T0407311689,T0307274697,1
T0407311689,T0307278696,1
T0407311689,T0407319655,2
T0407311689,T0407315652,2
T0407311689,T0407320660,2
T0407311689,T0407320658,2
T0407311689,T0407322657,2
T0407389614,T0407369638,2
T0407389614,T0407374640,2
T0407389614,T0407374640,2
T0407389614,T0407371642,2
T0407385600,T0406351588,2
T0407385600,T0406352586,2
T0407385600,T0406375572,1
T0407323686,T0307296670,2
T0407323686,T0307297668,2
T0407323686,T0407303658,1
T0407323686,T0407300671,2
T0407323686,T0407302668,2
T0407313630,T0307280629,2
T0407313630,T0307280633,2
T0407313630,T0407315606,1
T0407313630,T0407315602,1
T0407317669,T0407324673,1
T0407317669,T0407333697,2
T0407317669,T0407334697,2
T0407317669,T0408334700,2
T0407317669,T0408331700,2
T0407317669,T0408336700,2
T0407353625,T0407325625,2
T0407353625,T0407320629,2
T0407353625,T0407319628,2
T0407353625,T0407324625,2
T0407326617,T0306298597,2
T0407326617,T0406300586,1
T0407326617,T0406302589,1
T0407326617,T0407302600,2
T0407326617,T0407312600,1
T0408399712,T0407390682,2
T0408399712,T0407391684,2
T0408399712,T0407387687,2
T0408399712,T0407364697,1
T0408344754,T0408337778,1
T0408344754,T0408373748,2
T0408344754,T0408372747,2
T0408344754,T0408372747,2
T0408344754,T0408373747,2
T0408377779,T0508407773,2
T0408377779,T0508411773,2
T0408377779,T0508404774,2
T0408377779,T0508413775,2
T0408377779,T0508410769,2
T0408306728,T0308292758,2
T0408306728,T0408332716,1
T0408348757,T0408374739,2
T0408348757,T0408376740,2
T0408348757,T0408375737,2
T0408348757,T0408376737,2
T0408348757,T0408336777,1
T0408348757,T0408332784,1
T0408334770,T0408310794,2
T0408334770,T0408310786,2
T0408334770,T0408310789,2
T0408334770,T0408357740,1
T0408334770,T0408310790,2
T0408334770,T0408312793,2
T0408334770,T0408308794,2
T0408334770,T0408341761,1
T0408381799,T0408353773,2
T0408381799,T0408361780,1
T0408381799,T0408354773,1
T0408381799,T0408365784,1
T0408381799,T0408362781,1
T0408381799,T0408348768,1
T0408350702,T0407326683,2
T0408350702,T0407326681,2
T0408350702,T0407323681,2
T0408350702,T0407319680,2
T0408350702,T0407321677,2
T0408362717,T0408391712,2
T0408362717,T0408359734,1
T0408362717,T0408395712,2
T0408362717,T0408393711,2
T0408362717,T0408357744,1
T0408362717,T0408388709,2
T0408396798,T0409362807,2
T0408396798,T0409360801,2
T0408396798,T0409365802,2
T0408396798,T0409358803,2
T0408396798,T0508403759,1
T0408390764,T0408396781,1
T0408390764,T0408398785,1
T0408390764,T0508422779,2
T0408390764,T0508419773,2
T0408390764,T0508421777,2
T0408379799,T0408373764,2
T0408379799,T0408373769,2
T0408379799,T0408374766,2
T0408379799,T0408370769,2
T0408379799,T0408358793,1
T0408379799,T0408372768,2
T0408392790,T0509413812,2
T0408392790,T0509426815,1
T0408392790,T0509412820,2
T0408392790,T0509418809,1
T0408392790,T0509408819,2
T0408392790,T0509409820,2
T0408392790,T0509414814,2
T0409388862,T0409399872,1
T0409388862,T0509400873,1
T0409388862,T0509427899,1
T0409388862,T0509408887,2
T0409344833,T0409324865,1
T0409344833,T0409369813,2
T0409344833,T0409371820,2
T0409344833,T0409375817,2
T0409378860,T0409384892,2
T0409378860,T0509410864,1
T0409396861,T0409379831,2
T0409396861,T0409374829,2
T0409396861,T0409378835,2
T0409396861,T0409375829,2
T0409396861,T0409374836,2
T0409396861,T0409378835,2
T0409396861,T0409365839,1
T0409345817,T0409373827,2
T0409345817,T0409371830,2
T0409312828,T0409338836,2
T0409312828,T0409318846,1
T0409312828,T0409340835,2
T0409398874,T0509420889,1
T0409398874,T0509420898,2
T0409398874,T0509415899,2
T0409398874,T0509424892,1
T0409398874,T0510416900,2
T0409398874,T0510422903,2
T0409344801,T0409336839,2
T0409323810,T0308299786,2
T0409323810,T0408303791,1
T0409323810,T0408301785,2
T0409323810,T0408303785,2
T0409318893,T0310295919,2
T0409318893,T0310299916,2
T0409318893,T0409330884,1
T0409318893,T0410302915,2
T0409318893,T0410303916,2
T0409308833,T0309277827,1
T0409308833,T0309275827,1
T0409308833,T0309278827,1
T0409308833,T0408301798,2
T0409308833,T0409302804,2
T0409308833,T0409300807,2
T0409308833,T0409306805,2
T0409353896,T0409380874,2
T0409353896,T0409386876,2
T0409353896,T0409385875,2
T0409353896,T0409379882,2
T0409353896,T0410343912,1
T0409353896,T0410330932,1
T0409353896,T0410330932,1
T0409353896,T0410329933,1
T0409353896,T0410343912,1
T0410339942,T0410310947,2
T0410339942,T0410347911,1
T0410339942,T0410346915,1
T0410389936,T0410370943,1
T0410389936,T0510404907,2
T0410389936,T0510402908,2
T0410389936,T0510400902,2
T0410389936,T0510404905,2
T0410339962,T0410363943,2
T0410339962,T0410308996,1
T0410339962,T0410357941,2
T0410339962,T0410360938,2
T0410339962,T0410358941,2
T0410307903,T0410336919,2
T0410307903,T0410334916,2
T0410307903,T0410333915,2
T0410307903,T0410341918,2
T0410307985,T0310275970,2
T0410307985,T0310273971,2
T0410307985,T0310273969,2
T0410307985,T0310298960,1
T0410307985,T0310296954,1
T0410397921,T0510434938,1
T0410397921,T0510426935,1
T0410397921,T0510430936,1
T0410397921,T0510432938,1
T0410397921,T0510420932,1
T0410397921,T0510422933,1
T0410369992,T0510407980,2
T0410369992,T0510404983,2
T0410369992,T0510407981,2
T0410334963,T0410354996,2
T0410334963,T0410368980,1
T0410334963,T0410359975,1
T0410334963,T0410348998,2
T0410334963,T0410352993,2
T0410334963,T0410348970,1
T0410334963,T0410359975,1
T0410334963,T0410348996,2
T0410334963,T0410351993,2
T0410334963,T0410347994,2
T0410334963,T0410352997,2
T0410334963,T0410348994,2
T0410367923,T0410382956,2
T0410367923,T0410389933,1
T0410367923,T0410382959,2
T0410367923,T0410382952,2
T0410367923,T0510406942,1
T0410398967,T0410396982,1
T0410398967,T0510433962,2
T0410398967,T0510431961,2
T0410398967,T0510431961,2
T0410398967,T0510432964,2
T0410398967,T0510430962,2
T0410330964,T0310292956,2
T0410330964,T0310292956,2
T0410330964,T0410323928,1
T0410384977,T0410395994,1
T0410384977,T0510414994,2
T0410384977,T0510417999,2
T0410317959,T0410347977,2
T0410317959,T0410340978,2
T0501479044,T0501451050,2
T0501479044,T0501450050,2
T0501479044,T0501450052,2
T0501479044,T0501490007,1
T0501479044,T0501448056,2
T0501477062,T0501464093,2
T0501477062,T0501459087,2
T0501477062,T0501462091,2
T0501478060,T0501485090,2
T0501478060,T0601501066,1
T0501417085,T0401393067,2
T0501417085,T0401389053,1
T0501417085,T0401391064,2
T0501417085,T0401398063,1
T0501444048,T0501470042,1
T0501444048,T0501435079,2
T0501444048,T0501436079,2
T0501444048,T0501468042,1
T0501444048,T0501433077,2
T0501462071,T0501437047,2
T0501462071,T0501455065,1
T0501462071,T0501438051,1
T0501462071,T0501439044,2
T0501462071,T0501427042,1
T0501462071,T0501436047,2
T0501462071,T0501440046,2
T0501429064,T0501412034,2
T0501429064,T0501415034,2
T0501429064,T0501416038,2
T0501429064,T0501414031,2
T0501429064,T0501417031,2
T0501449022,T0501421019,2
T0501449022,T0501416023,2
T0501449022,T0501448009,1
T0501449022,T0501417019,2
T0501449022,T0501418022,2
T0501449022,T0501413017,2
T0501474025,T0501495002,2
T0501474025,T0501495001,2
T0501474025,T0501453042,1
T0501484085,T0502458121,1
T0501484085,T0601513067,2
T0501484085,T0601514062,2
T0501484085,T0601511063,2
T0501493098,T0501458081,1
T0501493098,T0501459082,1
T0501493098,T0501468086,1
T0501493098,T0501482065,2
T0501459079,T0501439097,2
T0501459079,T0501464074,1
T0501459079,T0502433103,2
T0501459079,T0502437102,2
T0501459079,T0502439102,2
T0501459079,T0502436101,2
T0502497127,T0502472118,1
T0502457110,T0502445113,1
T0502431153,T0502450124,2
T0502431153,T0502450129,2
T0502431153,T0502450124,2
T0502431153,T0502455129,2
T0502431153,T0502403178,1
T0502491199,T0502477168,2
T0502491199,T0502476170,2
T0502491199,T0502477174,2
T0502491199,T0502479169,2
T0502447167,T0502447195,2
T0502447167,T0502441198,2
T0502447167,T0502447198,2
T0502447167,T0502444197,2
T0502447167,T0503447203,2
T0502447167,T0503444200,2
T0502479177,T0502452158,2
T0502442134,T0502427159,2
T0502442134,T0502467120,1
T0502442134,T0502426162,2
T0502450105,T0502424119,2
T0502434191,T0502448155,2
T0502434191,T0502443162,2
T0502434191,T0502444159,2
T0502434191,T0502447154,2
T0502434191,T0503400201,1
T0502469126,T0501480095,2
T0502469126,T0501479097,2
T0502469126,T0501481093,2
T0502469126,T0501479093,2
T0502469126,T0502445136,1
T0502469126,T0502436139,1
T0502419110,T0501450097,2
T0502419110,T0501453096,2
T0502419110,T0501448092,2
T0502406188,T0403381204,1
T0502406188,T0403370210,1
T0502406188,T0502423158,2
T0502448119,T0501419097,1
T0502457138,T0502474167,2
T0502457138,T0502476162,2
T0503433292,T0503438261,2
T0503433292,T0503439255,2
T0503433292,T0503438259,2
T0503433292,T0503441261,2
T0503433292,T0503439256,2
T0503410247,T0503426276,2
T0503410247,T0503423252,1
T0503410247,T0503430255,1
T0503410247,T0503422279,2
T0503410247,T0503420274,2
T0503415244,T0503445247,2
T0503415244,T0503443246,2
T0503415244,T0503447252,2
T0503415244,T0503446246,2
T0503415244,T0503416251,1
T0503415244,T0503444247,2
T0503415244,T0503446248,2
T0503415244,T0503449249,2
T0503426225,T0503457208,1
T0503426225,T0503413259,2
T0503426225,T0503408259,2
T0503426225,T0503411258,2
T0503426225,T0503410256,2
T0503488223,T0503475256,2
T0503488223,T0503475256,2
T0503488223,T0503477256,2
T0503488223,T0503478258,2
T0503488223,T0503477252,2
T0503488223,T0503475258,2
T0503488223,T0503479255,2
T0503488223,T0603504217,1
T0503432219,T0503408203,1
T0503418251,T0403393288,1
T0503418251,T0503442231,2
T0503418251,T0503447236,2
T0503418251,T0503444231,2
T0503418251,T0503447234,2
T0503472233,T0503488269,1
T0503472233,T0603505246,2
T0503472233,T0603503248,2
T0503481200,T0503463224,1
T0503481200,T0602511178,2
T0503481200,T0602512183,2
T0503481200,T0602507177,2
T0503481200,T0602510182,2
T0503481200,T0602508182,2
T0503494234,T0503496267,2
T0503494234,T0503499267,2
T0503494234,T0603502264,2
T0503413291,T0403398263,1
T0503406217,T0403391220,1
T0503406217,T0403390220,1
T0503406217,T0403373224,1
T0503406217,T0502413183,2
T0503406217,T0502417185,2
T0503406217,T0502408183,2
T0503406217,T0502414183,2
T0503406217,T0502410184,2
T0503416277,T0503451292,2
T0503416277,T0503445287,2
T0503416277,T0503451291,2
T0503416277,T0503446289,2
T0503416277,T0503449293,2
T0503416277,T0503447286,2
T0503416277,T0503445292,2
T0503416277,T0504426300,1
T0503416277,T0504427301,1
T0504404310,T0503429289,2
T0504404310,T0503426285,2
T0504404310,T0503427287,2
T0504404310,T0503423289,2
T0504404310,T0503429290,2
T0504404310,T0503430290,2
T0504443320,T0504408307,1
T0504495353,T0504466387,1
T0504495353,T0504476376,1
T0504495353,T0504467386,1
T0504495353,T0604523333,2
T0504495353,T0604518328,2
T0504495353,T0604522332,2
T0504495353,T0604525331,2
T0504495353,T0604525332,2
T0504495353,T0604523335,2
T0504495353,T0604524332,2
T0504477380,T0504484394,1
T0504477380,T0604502397,2
T0504477380,T0604504391,2
T0504477380,T0604506391,2
T0504477380,T0604508396,2
T0504477380,T0604505397,2
T0504477380,T0604505391,2
T0504477380,T0604503390,2
T0504477380,T0604505393,2
T0504495394,T0605525411,2
T0504495394,T0605522411,2
T0504495394,T0605523412,2
T0504495394,T0605517430,1
T0504495394,T0605520414,2
T0504495394,T0605509418,1
T0504495394,T0605527410,2
T0504495394,T0605528411,2
T0504492316,T0504466304,2
T0504492316,T0504460303,2
T0504492316,T0504467303,2
T0504431387,T0504453368,1
T0504431387,T0505410415,2
T0504431387,T0505410412,2
T0504431387,T0505411416,2
T0504431387,T0505411412,2
T0504431387,T0505406414,2
T0504431387,T0505413414,2
T0504459360,T0504443387,2
T0504459360,T0504471355,1
T0504459360,T0504445394,2
T0504438310,T0504469304,2
T0504438310,T0504468306,2
T0504460355,T0504444325,2
T0504460355,T0504428338,1
T0504460355,T0504441328,2
T0504460355,T0504441326,2
T0504400339,T0404370351,2
T0504400339,T0404369351,2
T0504400339,T0404372353,2
T0504400339,T0504408323,1
T0504400339,T0504405329,1
T0504400339,T0504414311,1
T0504400339,T0504413312,1
T0504491367,T0604526366,2
T0504491367,T0604520373,2
T0504491367,T0604527371,2
T0504415347,T0404395365,2
T0504415347,T0404394364,2
T0504415347,T0504433329,1
T0504415347,T0504447314,1
T0504415347,T0504447314,1
T0504415347,T0504426336,1
T0504415347,T0504436326,1
T0505481490,T0505444497,2
T0505481490,T0505484464,1
T0505481490,T0505485453,1
T0505422487,T0505454467,2
T0505422487,T0505449474,2
T0505422487,T0505417496,1
T0505422487,T0505450472,2
T0505422487,T0505417496,1
T0505458478,T0505423477,2
T0505458478,T0505428478,2
T0505458478,T0505428473,2
T0505458478,T0505426475,2
T0505481488,T0506489515,1
T0505481488,T0605515493,2
T0505481488,T0605515499,2
T0505481488,T0605514493,2
T0505431498,T0506448522,2
T0505431498,T0506463523,1
T0505431498,T0506454527,2
T0505431498,T0506453515,1
T0505431498,T0506449528,2
T0505431498,T0506451524,2
T0505408424,T0404399389,2
T0505408424,T0405370419,1
T0505408424,T0504404389,2
T0505408424,T0504402390,2
T0505408424,T0504403392,2
T0505408424,T0504405393,2
T0505408424,T0504404388,2
T0505476486,T0506495506,1
T0505476486,T0506495507,2
T0505476486,T0506495510,2
T0505476486,T0506496504,2
T0505476486,T0506496504,2
T0505476486,T0606502512,1
T0505476486,T0606501504,2
T0505476486,T0606500509,2
T0505428409,T0405393433,1
T0505428409,T0405395432,1
T0505428409,T0504447376,2
T0505428409,T0504450382,2
T0505428409,T0504448383,2
T0505428409,T0504443379,2
T0505428409,T0505422413,1
T0505428409,T0505401427,1
T0505428409,T0505419415,1
T0505451486,T0505475491,1
T0505451486,T0506459519,2
T0505451486,T0506457523,2
T0505451486,T0506458515,2
T0505451486,T0506460523,2
T0505451486,T0506456519,2
T0505422417,T0405387410,2
T0505422417,T0405391412,2
T0505422417,T0504416383,1
T0505412493,T0505402461,2
T0505412493,T0505405459,2
T0505412493,T0505404465,2
T0505437436,T0505438466,2
T0505437436,T0505465439,1
T0505437436,T0505439467,2
T0505437436,T0505438466,2
T0505415486,T0406394516,2
T0505415486,T0406395510,2
T0505415486,T0406395513,2
T0505475456,T0505454487,2
T0505475456,T0505457488,2
T0505475456,T0505459488,2
T0505475456,T0505457487,2
T0505475456,T0605514435,1
T0506493570,T0506462581,1
T0506493570,T0606503536,2
T0506493570,T0606504539,2
T0506493570,T0606509538,2
T0506493570,T0606506534,2
T0506493570,T0606507540,2
T0506493570,T0606502540,2
T0506414546,T0506420562,1
T0506414546,T0506448554,2
T0506414546,T0506443562,2
T0506414546,T0506421564,1
T0506414546,T0506446561,2
T0506414546,T0506446557,2
T0506428560,T0506420583,1
T0506428560,T0506463551,2
T0506428560,T0506463545,2
T0506428560,T0506460549,2
T0506436520,T0506463500,2
T0506436520,T0506459503,2
T0506436520,T0506464507,2
T0506436520,T0506415553,1
T0506436520,T0506414555,1
T0506436520,T0506460506,2
T0506436520,T0506461505,2
T0506484530,T0606522530,2
T0506484530,T0606517530,2
T0506439586,T0506403588,2
T0506439586,T0506400590,2
T0506439586,T0506404592,2
T0506403523,T0505439486,1
T0506454545,T0506436573,2
T0506454545,T0506431575,2
T0506454545,T0506433571,2
T0506454545,T0506433576,2
T0506454545,T0506472530,1
T0506454545,T0506484521,1
T0506454545,T0506470532,1
T0506454549,T0506486529,2
T0506454549,T0506486532,2
T0506454549,T0506428587,1
T0506454549,T0506481530,2
T0506454549,T0506479527,2
T0506459528,T0506436553,1
T0506459528,T0506481508,2
T0506459528,T0506481505,2
T0506417566,T0506447574,2
T0506417566,T0506451572,2
T0506417566,T0506449565,2
T0506417566,T0506448566,2
T0506417566,T0506445567,2
T0506417566,T0506450574,2
T0506417566,T0506421596,1
T0506417566,T0506444571,2
T0506433595,T0506437563,2
T0506433595,T0506439564,2
T0506433595,T0506438564,2
T0506413546,T0506426581,2
T0506413546,T0506450562,1
T0507407647,T0407375625,1
T0507407647,T0407391619,2
T0507407647,T0407392637,1
T0507407647,T0407383620,2
T0507413608,T0407377644,1
T0507413608,T0407394627,1
T0507413608,T0407385636,1
T0507413608,T0506436582,2
T0507413608,T0507403618,1
T0507482651,T0507467620,2
T0507482651,T0507455641,1
T0507482651,T0507458642,1
T0507482651,T0507475623,2
T0507415695,T0408377723,1
T0507415695,T0408398707,1
T0507415695,T0507435670,2
T0507436684,T0507410658,2
T0507436684,T0507415654,2
T0507436684,T0507413661,2
T0507436684,T0507413664,1
T0507436684,T0507410654,2
T0507436684,T0507419669,1
T0507436684,T0507417655,2
T0507436684,T0507411656,2
T0507436684,T0507412659,2
T0507436684,T0507417657,2
T0507436684,T0507408660,1
T0507497681,T0507499645,2
T0507497681,T0507460685,1
T0507497681,T0507475683,1
T0507497681,T0507499645,2
T0507497681,T0507471684,1
T0507497681,T0607502648,2
T0507496637,T0507465622,1
T0507496637,T0507480612,2
T0507496637,T0507465622,1
T0507496637,T0507482605,2
T0507496637,T0507484607,2
T0507424642,T0507412680,1
T0507424642,T0507454635,2
T0507424642,T0507456629,2
T0507424642,T0507455634,2
T0507424642,T0507456634,2
T0507494660,T0607524661,2
T0507494660,T0607525663,2
T0507494660,T0607525669,2
T0507494660,T0607526664,2
T0507470606,T0507495624,2
T0507470606,T0507497623,2
T0507470606,T0507496623,2
T0507470606,T0507499642,1
T0507470606,T0507492626,2
T0507470606,T0507492624,2
T0507451668,T0507482666,2
T0507451668,T0507479664,2
T0507451668,T0507482663,2
T0507451668,T0508446703,1
T0507456670,T0507435644,2
T0507456670,T0507433643,2
T0507456670,T0507430644,2
T0507456670,T0507434642,2
T0507456670,T0507437648,2
T0507456670,T0507436653,1
T0507456670,T0507433643,2
T0507405699,T0507418666,2
T0507405699,T0507409666,2
T0507405699,T0507412664,2
T0507405699,T0507412665,2
T0507406664,T0407377670,2
T0507406664,T0507407654,1
T0507406664,T0507408638,1
T0508449761,T0508484757,1
T0508449761,T0508441797,2
T0508449761,T0508445791,2
T0508449761,T0508448797,2
T0508449761,T0508444793,2
T0508478702,T0507468668,2
T0508478702,T0507465672,2
T0508478702,T0507458696,1
T0508478702,T0507470669,2
T0508478702,T0507468670,2
T0508478702,T0507466674,2
T0508478702,T0507456695,1
T0508478702,T0507449693,1
T0508478702,T0507468673,2
T0508496796,T0508484772,2
T0508496796,T0508463780,1
T0508475709,T0508493713,1
T0508475709,T0508482746,2
T0508475709,T0508478744,2
T0508475709,T0508478745,2
T0508475709,T0508484741,2
T0508475709,T0508482746,2
T0508475709,T0508484742,2
T0508475709,T0508495713,1
T0508475709,T0508486744,2
T0508474775,T0508492772,1
T0508474775,T0509470810,2
T0508474775,T0509467806,2
T0508474775,T0509468812,2
T0508474775,T0509464808,2
T0508474775,T0608504770,1
T0508474775,T0608502770,1
T0508474775,T0608511769,1
T0508410706,T0408379709,2
T0508410706,T0408374703,2
T0508410706,T0408376704,2
T0508410706,T0408376711,2
T0508418754,T0508422752,1
T0508418754,T0508438744,1
T0508418754,T0508420753,1
T0508418754,T0508404781,2
T0508489734,T0508464756,2
T0508489734,T0508463761,2
T0508489734,T0508464756,2
T0508489734,T0508463756,2
T0508489734,T0508468755,2
T0508489734,T0608519705,1
T0508483715,T0507488679,2
T0508483715,T0507485685,2
T0508483715,T0507492679,2
T0508483715,T0507486677,2
T0508483715,T0508453719,1
T0508410798,T0409382816,1
T0508410798,T0508428767,2
T0508410798,T0508429764,2
T0508410798,T0508428765,2
T0508410798,T0508432768,2
T0508452755,T0508433729,2
T0508452755,T0508439728,2
T0508452755,T0508439724,2
T0508452755,T0508442726,2
T0508452755,T0508435727,2
T0508452755,T0508442728,2
T0508452755,T0508433729,2
T0508452755,T0508440730,2
T0508461766,T0508456798,2
T0508461766,T0508453797,2
T0508461766,T0508450798,2
T0508461766,T0508492759,1
T0508461766,T0508499758,1
T0508461766,T0509457802,2
T0508496715,T0508478735,1
T0508496715,T0508476737,1
T0508496715,T0508463751,1
T0508496715,T0508471743,1
T0508496715,T0607521688,2
T0508496715,T0607521696,2
T0508496715,T0607517691,2
T0508496715,T0607521696,2
T0508496715,T0607525694,2
T0508438778,T0509443805,1
T0509447885,T0509447852,2
T0509447885,T0509446856,2
T0509447885,T0509422884,1
T0509447885,T0509426884,1
T0509447885,T0509445853,2
T0509447885,T0509442849,2
T0509455881,T0509427860,2
T0509455881,T0509422861,2
T0509455881,T0509424859,2
T0509469833,T0509497838,2
T0509469833,T0509477868,1
T0509469833,T0509499837,2
T0509469833,T0509476866,1
T0509469833,T0509474858,1
T0509469833,T0609502837,2
T0509469833,T0609500837,2
T0509469833,T0609504839,2
T0509424890,T0509445868,2
T0509424890,T0509446864,2
T0509424890,T0509447871,2
T0509424890,T0509449865,2
T0509416850,T0509411881,1
T0509416850,T0509445843,2
T0509416850,T0509445845,2
T0509416850,T0509446844,2
T0509441897,T0509473892,2
T0509441897,T0509469891,2
T0509441897,T0509472892,2
T0509441897,T0509474891,2
T0509441897,T0509468895,2
T0509441897,T0509474890,2
T0509441897,T0509470887,2
T0509441897,T0509470895,2
