CUT TREE,VICTIM,Category Damage
T0509403853,T0409376870,2
T0509403853,T0409382867,2
T0509403853,T0509411840,1
T0509469833,T0509497831,1
T0509469833,T0509469864,2
T0509469833,T0509467861,2
T0509469833,T0509469869,2
T0509469833,T0509464869,2
T0509469833,T0509465868,2
T0509424890,T0409387867,1
T0509424890,T0409399874,1
T0509424890,T0409391870,1
T0509424890,T0509402860,2
T0509424890,T0509403860,2
T0509424890,T0509401861,2
T0509424890,T0509405862,2
T0509424890,T0509410864,2
T0509416850,T0409387839,2
T0509416850,T0409389841,2
T0509416850,T0409385842,2
T0509416850,T0509408819,1
T0509416850,T0509410827,1
T0509441897,T0509473892,2
T0509441897,T0509469891,2
T0509441897,T0509472892,2
T0509441897,T0509474891,2
T0509441897,T0509474890,2
T0509441897,T0509469886,2
T0509441897,T0509470887,2
T0509441897,T0509469887,2
T0509441897,T0509475892,2
T0509441897,T0510438910,1
T0509413837,T0509442849,2
T0509413837,T0509436851,2
T0509496833,T0509476809,1
T0509496833,T0509475819,2
T0509471874,T0509491845,2
T0509471874,T0509493841,2
T0509471874,T0509489842,2
T0509471874,T0509447890,1
T0509467806,T0509468837,2
T0509467806,T0509468841,2
T0509467806,T0509467836,2
T0509467806,T0509488804,1
T0509426815,T0509445843,2
T0509426815,T0509457841,1
T0509426815,T0509441838,2
T0509426815,T0509447837,2
T0509469815,T0609505822,2
T0509418809,T0509426814,1
T0509418809,T0509436838,2
T0509418809,T0509435835,2
T0509442856,T0509477855,2
T0509442856,T0509473856,2
T0509442856,T0509474854,2
T0509442856,T0509475854,2
T0509442856,T0509474858,2
T0509442856,T0509472859,2
T0509406804,T0509437818,2
T0509406804,T0509436823,2
T0509406804,T0509435818,2
T0509406804,T0509428840,1
T0509406804,T0509432822,2
T0509410871,T0409376840,1
T0510439971,T0510428939,2
T0510439971,T0510405961,1
T0510439971,T0510407962,1
T0510439971,T0510434938,2
T0510439971,T0510430936,2
T0510439971,T0510426940,2
T0510439971,T0510431938,2
T0510439971,T0510432938,2
T0510443900,T0509457872,2
T0510443900,T0509454877,2
T0510443900,T0509456876,2
T0510443900,T0509454873,2
T0510402923,T0410373915,2
T0510402923,T0410368916,2
T0510402923,T0410376915,2
T0510402923,T0410370917,2
T0510422919,T0510454915,2
T0510422919,T0510452911,2
T0510422919,T0510421923,1
T0510422919,T0510417939,1
T0510422919,T0510449915,2
T0510422919,T0510418934,1
T0510422919,T0510456911,2
T0510422919,T0510450910,2
T0510499918,T0509498884,2
T0510499918,T0509495887,2
T0510499918,T0509494887,2
T0510499918,T0509493889,2
T0510499918,T0510476914,1
T0510499918,T0510462912,1
T0510499918,T0510493917,1
T0510466947,T0510470916,2
T0510466947,T0510466912,2
T0510466947,T0510465917,2
T0510413926,T0510443944,1
T0510440987,T0510464971,1
T0510460939,T0510481908,2
T0510460939,T0510479911,2
T0510460939,T0510475911,2
T0510460939,T0510478913,2
T0510460939,T0510478914,2
T0510460939,T0510442950,1
T0510477901,T0509440899,2
T0510477901,T0509442897,2
T0510477901,T0509476866,1
T0510477901,T0509440899,2
T0510477901,T0509441896,2
T0510477901,T0510444904,2
T0510477901,T0510446903,2
T0510477901,T0510440903,2
T0510423943,T0510430974,2
T0510423943,T0510429977,2
T0510423943,T0510431976,2
T0510423943,T0510437977,2
T0510423943,T0510435947,1
T0510423943,T0510430976,2
T0510423943,T0510429977,2
T0510467972,T0510435958,2
T0510467972,T0510437956,2
T0510467972,T0510439955,2
T0510467972,T0510455946,1
T0510467972,T0510436956,2
T0510467972,T0510438954,2
T0510467972,T0510441960,2
T0510428986,T0510436967,1
T0510428986,T0510401998,2
T0510428986,T0510402993,2
T0510441908,T0509463889,1
T0510441908,T0509468885,1
T0510441908,T0510426928,2
T0510441908,T0510447903,1
T0510435910,T0510442939,2
T0510435910,T0510448942,2
T0510435910,T0510442938,2
T0510435910,T0510461918,1
T0510435910,T0510449940,2
T0510435910,T0510444938,2
T0510435910,T0510464919,1
T0510435910,T0510440937,2
T0510460922,T0510485949,2
T0510460922,T0510477949,2
T0510460922,T0510479947,2
T0510460922,T0510479953,2
T0510460922,T0510478948,2
T0510460922,T0510483947,2
T0510460922,T0510480954,2
T0510492908,T0509493875,1
T0510492908,T0510461906,2
T0510492908,T0510462908,2
T0510492908,T0510465907,2
T0510492908,T0510457908,2
T0510492908,T0510464907,2
T0601545072,T0601517069,1
T0601545072,T0601542035,2
T0601545072,T0601544034,2
T0601545072,T0601540040,2
T0601545072,T0601541040,2
T0601545072,T0601537038,2
T0601545072,T0601544042,2
T0601545072,T0601517069,1
T0601503097,T0601529075,2
T0601503097,T0601524074,2
T0601503097,T0601524073,2
T0601503097,T0601529078,2
T0601503097,T0601527073,2
T0601503097,T0601525075,2
T0601503097,T0601528075,2
T0601503097,T0601527071,2
T0601503036,T0501499008,2
T0601599049,T0701629051,2
T0601599049,T0701629046,2
T0601599049,T0701628052,2
T0601599049,T0701628052,2
T0601520046,T0501497030,1
T0601520046,T0601504021,2
T0601520046,T0601511040,1
T0601520046,T0601506022,2
T0601564025,T0601575028,1
T0601564025,T0601576060,2
T0601564025,T0601576059,2
T0601564025,T0601570062,2
T0601564025,T0601571057,2
T0601564025,T0601575058,2
T0601564025,T0601576060,2
T0601578072,T0601554048,1
T0601578072,T0601569063,1
T0601578072,T0601566060,1
T0601578072,T0601548042,1
T0601578072,T0601557047,2
T0601578072,T0601554055,2
T0601506095,T0502481106,2
T0601506095,T0502479101,2
T0601506095,T0502480106,2
T0601547079,T0601528085,1
T0601547079,T0601522087,1
T0601547079,T0601558045,2
T0601547079,T0601553046,2
T0601547079,T0601559044,2
T0601547079,T0601528085,1
T0601565008,T0601594022,2
T0601565008,T0601574035,1
T0601565008,T0601595021,2
T0601565008,T0601571025,1
T0601565008,T0601592016,2
T0601565008,T0601594015,2
T0601527039,T0601514022,1
T0601527039,T0601509016,1
T0601527039,T0601506012,1
T0601527039,T0601514022,1
T0601527039,T0601506012,1
T0601566086,T0601596057,1
T0601566086,T0602543108,2
T0601566086,T0602543106,2
T0601566086,T0602540110,2
T0601566086,T0602548108,2
T0601587071,T0601578098,2
T0601587071,T0601579097,2
T0601587071,T0601581099,2
T0601587071,T0602576103,2
T0601587071,T0602576101,2
T0601587071,T0701611062,1
T0601552078,T0601527091,1
T0601552078,T0601571050,2
T0601552078,T0601570049,2
T0601552078,T0601568054,2
T0601552078,T0601533088,1
T0601552078,T0601571049,2
T0601552078,T0601565047,2
T0601513078,T0601540073,2
T0601513078,T0601548072,2
T0601513078,T0601544077,2
T0601513078,T0601540071,2
T0602501141,T0502479153,1
T0602501141,T0602513110,2
T0602501141,T0602519115,2
T0602501141,T0602516116,2
T0602531100,T0601562067,1
T0602531100,T0601533098,1
T0602531100,T0601539092,1
T0602531100,T0601548082,1
T0602531100,T0602505119,2
T0602531100,T0602509120,2
T0602531100,T0602505121,2
T0602531100,T0602508120,2
T0602531100,T0602506120,2
T0602556182,T0602584194,2
T0602556182,T0602590192,2
T0602556182,T0602561199,1
T0602556182,T0602590189,2
T0602556182,T0602590190,2
T0602556182,T0602586193,2
T0602544151,T0602558187,2
T0602544151,T0602554187,2
T0602544151,T0602555186,2
T0602544151,T0602560157,1
T0602544151,T0602555179,2
T0602544151,T0602553179,2
T0602544151,T0602558184,2
T0602548132,T0602567157,2
T0602548132,T0602568154,2
T0602548132,T0602555137,1
T0602548132,T0602569159,2
T0602548132,T0602565153,2
T0602548132,T0602574150,1
T0602548132,T0602570147,1
T0602552110,T0601559091,1
T0602552110,T0602526121,2
T0602552110,T0602522122,2
T0602552110,T0602525121,2
T0602509140,T0602537153,2
T0602509140,T0602530151,2
T0602509140,T0602535150,2
T0602509140,T0602536154,2
T0602509140,T0602533150,2
T0602509140,T0602524171,1
T0602509140,T0602533154,2
T0602552156,T0602541119,2
T0602552156,T0602538126,2
T0602552156,T0602520145,1
T0602552156,T0602543122,2
T0602552156,T0602542128,2
T0602552156,T0602527147,1
T0602576115,T0702605131,2
T0602576115,T0702607129,2
T0602576115,T0702604134,2
T0602576115,T0702601131,2
T0602541141,T0602568123,2
T0602541141,T0602563116,2
T0602541141,T0602567123,2
T0602541141,T0602514172,1
T0602547187,T0603547215,2
T0602547187,T0603549221,2
T0602547187,T0603551220,2
T0602547187,T0603551218,2
T0602547187,T0603554219,2
T0602575140,T0602593118,2
T0602575140,T0602548167,1
T0602575140,T0602596118,2
T0602575140,T0602571144,1
T0602575140,T0602598123,2
T0602575140,T0602593123,2
T0602575140,T0602597125,2
T0602575140,T0602595117,2
T0602556124,T0602583116,2
T0602573160,T0602540151,2
T0602573160,T0602542148,2
T0602561147,T0602555172,1
T0602561147,T0602596136,2
T0602582142,T0602547127,2
T0602582142,T0602547126,2
T0602582142,T0602578133,1
T0602582142,T0602552128,2
T0603564244,T0603589263,2
T0603564244,T0603587276,1
T0603564244,T0603584263,2
T0603564244,T0603589262,2
T0603564244,T0603588263,2
T0603564244,T0603589264,2
T0603564244,T0603585257,2
T0603532275,T0603505297,2
T0603532275,T0603546253,1
T0603532275,T0603505297,2
T0603532275,T0603506290,2
T0603532275,T0603502296,2
T0603534208,T0602546179,2
T0603534208,T0602546173,2
T0603534208,T0602541173,2
T0603534208,T0602542171,2
T0603534208,T0603514214,1
T0603534208,T0603504217,1
T0603571203,T0602590181,2
T0603571203,T0602588186,2
T0603571203,T0602596188,2
T0603571203,T0602588183,2
T0603571203,T0602597186,2
T0603579237,T0603578267,1
T0603579237,T0703606236,2
T0603579237,T0703608234,2
T0603579237,T0703606235,2
T0603579237,T0703609239,2
T0603579237,T0703606237,2
T0603558207,T0603589204,2
T0603558207,T0603590206,2
T0603558207,T0603591204,2
T0603558207,T0603555238,1
T0603500235,T0503471228,1
T0603500235,T0503496205,2
T0603500235,T0503465226,1
T0603503241,T0503468251,1
T0603503241,T0603510205,2
T0603503241,T0603511211,2
T0603503241,T0603515210,2
T0603502288,T0503494274,1
T0603502288,T0503470274,2
T0603502288,T0503475267,2
T0603502288,T0503469271,2
T0603502288,T0503475270,2
T0603502288,T0503469272,2
T0603502288,T0503490268,1
T0603534212,T0602530190,1
T0603534212,T0602528182,1
T0603534212,T0602531196,1
T0603534212,T0602529185,1
T0603593287,T0603586266,1
T0603593287,T0603590278,1
T0603593287,T0603564279,2
T0603593287,T0603565280,2
T0603593287,T0603564273,2
T0603596224,T0603594232,1
T0603596224,T0703626216,2
T0603596224,T0703629215,2
T0603596224,T0703625218,2
T0603596224,T0703626220,2
T0603596224,T0703629217,2
T0603596224,T0703625212,2
T0603509296,T0504491309,1
T0603509296,T0603530272,2
T0603509296,T0603524269,2
T0603509296,T0603531264,2
T0603509296,T0603533270,2
T0603509296,T0603529270,2
T0603514229,T0603505246,1
T0603514229,T0603544213,2
T0603514229,T0603541218,2
T0603514229,T0603546215,2
T0603514229,T0603543213,2
T0603509280,T0603542283,2
T0603509280,T0603541286,2
T0603509280,T0603541283,2
T0603509280,T0603538284,2
T0603587299,T0604596333,2
T0603587299,T0704621311,1
T0603508256,T0603530262,1
T0603508256,T0603534263,1
T0603508256,T0603541266,1
T0603508256,T0603542266,1
T0604593340,T0604563350,2
T0604593340,T0604567347,2
T0604525321,T0603520292,2
T0604557344,T0604574320,2
T0604557344,T0604570318,2
T0604540338,T0604515323,2
T0604540338,T0604513315,2
T0604540338,T0604521312,1
T0604547390,T0604574371,2
T0604547390,T0604569379,2
T0604547390,T0604574371,2
T0604547390,T0604576376,2
T0604547390,T0604569373,2
T0604547390,T0605535411,1
T0604547390,T0605537408,1
T0604586397,T0604597388,1
T0604586397,T0605567422,2
T0604586397,T0605566420,2
T0604586397,T0605572419,2
T0604586397,T0605571422,2
T0604586397,T0605567417,2
T0604586397,T0605572418,2
T0604550328,T0604576346,2
T0604550328,T0604567356,1
T0604531370,T0504496389,1
T0604531370,T0504498388,1
T0604531370,T0604504384,1
T0604531370,T0604548336,2
T0604520380,T0604509350,2
T0604520380,T0604506377,1
T0604534306,T0604526339,2
T0604534306,T0604523335,2
T0604516300,T0604533334,1
T0604516300,T0604543313,2
T0604516300,T0604544310,2
T0604516300,T0604548314,2
T0604555390,T0604557354,2
T0604555390,T0604522395,1
T0604555390,T0604518396,1
T0604555390,T0604561355,2
T0604555390,T0604559361,2
T0604500305,T0604529314,1
T0604500305,T0604510332,2
T0604500305,T0604531314,1
T0604500305,T0604508337,2
T0604500305,T0604505332,2
T0604517395,T0504497383,1
T0604552364,T0604571381,2
T0604552364,T0604576386,2
T0604552364,T0604573387,2
T0604552364,T0604567381,1
T0604546309,T0603554281,2
T0604546309,T0604521318,1
T0604537361,T0604523342,1
T0604537361,T0604516334,1
T0604512369,T0504494394,2
T0604512369,T0504490398,2
T0604512369,T0504492396,2
T0604512369,T0604531356,1
T0605546404,T0604565383,1
T0605546404,T0605528419,2
T0605546404,T0605528421,2
T0605531484,T0605550455,2
T0605531484,T0605552458,2
T0605531484,T0605517494,1
T0605531484,T0605550453,2
T0605531484,T0605554456,2
T0605509480,T0605538485,2
T0605509480,T0605540492,2
T0605509480,T0606517511,1
T0605509480,T0606517508,1
T0605509480,T0606515503,1
T0605581492,T0606567517,1
T0605581492,T0606567518,1
T0605581492,T0705610479,2
T0605581492,T0705604475,2
T0605581492,T0705609479,2
T0605581492,T0705605479,2
T0605581492,T0705606480,2
T0605581492,T0705603480,2
T0605593493,T0606571509,2
T0605593493,T0606567516,2
T0605593493,T0606568514,2
T0605593493,T0606570514,2
T0605593493,T0606571509,2
T0605593493,T0705611472,1
T0605593493,T0705613469,1
T0605593493,T0705618464,1
T0605550442,T0605531449,1
T0605550442,T0605542445,1
T0605550442,T0605540446,1
T0605550442,T0605558413,2
T0605517477,T0606515508,2
T0605519487,T0606548501,2
T0605519487,T0606545506,2
T0605519487,T0606541505,2
T0605519487,T0606550504,2
T0605550462,T0605566434,2
T0605550462,T0605560429,2
T0605550462,T0605514478,1
T0605550462,T0605567430,2
T0605550462,T0605564435,2
T0605550462,T0605536468,1
T0605550462,T0605516476,1
T0605542408,T0604574397,2
T0605542408,T0605577401,2
T0605542408,T0605575401,2
T0605542408,T0605575405,2
T0605594481,T0605577467,2
T0605594481,T0605578458,1
T0605594481,T0605572462,2
T0605594481,T0605574469,2
T0605594481,T0605577467,2
T0605533431,T0605524434,1
T0605533431,T0605540405,2
T0605533431,T0605539406,2
T0605533431,T0605541401,2
T0605533431,T0605542407,2
T0605578446,T0605567479,1
T0605578446,T0705608432,2
T0605559459,T0605571488,2
T0605559459,T0605566488,2
T0605559459,T0605566489,2
T0605559459,T0605567491,2
T0605559459,T0605569487,2
T0605559459,T0605568490,2
T0605585481,T0605549478,2
T0605585481,T0605554477,2
T0605585481,T0605553473,2
T0605585481,T0605555473,2
T0605585481,T0605549474,2
T0605598412,T0605580438,2
T0605598412,T0605578435,2
T0605598412,T0705606406,1
T0605598470,T0605587474,1
T0605598470,T0605564482,1
T0605598470,T0705609446,2
T0605598470,T0705606442,2
T0605513421,T0505485420,1
T0605513421,T0604516396,2
T0605513421,T0604512390,2
T0605585476,T0705612457,2
T0605585476,T0705612451,2
T0605585476,T0705610458,2
T0605585476,T0705614457,2
T0605585476,T0705611454,2
T0605585490,T0605589478,1
T0605585490,T0605553496,2
T0605585490,T0605593464,1
T0605585490,T0605551496,2
T0605585490,T0606553502,2
T0605585490,T0606553503,2
T0605515468,T0605532496,2
T0605515468,T0605528495,2
T0605515468,T0605542480,1
T0605515468,T0605537477,1
T0605515468,T0606527504,2
T0606546542,T0606573542,2
T0606546542,T0606573546,2
T0606546542,T0606573547,2
T0606546542,T0606575546,2
T0606546542,T0606576546,2
T0606571531,T0606551523,1
T0606589548,T0606563574,1
T0606589548,T0606551586,1
T0606589548,T0706611523,2
T0606589548,T0706616521,2
T0606589548,T0706610520,2
T0606557536,T0606585562,1
T0606557536,T0606578560,2
T0606557536,T0606574558,2
T0606557536,T0606577559,2
T0606522582,T0606550599,2
T0606522582,T0606527589,1
T0606522582,T0607548606,2
T0606522582,T0607553601,2
T0606522582,T0607554603,2
T0606522582,T0607552601,2
T0606522582,T0607546602,2
T0606523526,T0606505506,2
T0606523526,T0606507505,2
T0606531556,T0606561535,2
T0606531556,T0606562538,2
T0606531556,T0606558535,2
T0606531556,T0606560539,2
T0606531556,T0606556535,2
T0606531556,T0606554536,2
T0606531556,T0606561532,2
T0606531556,T0606557537,2
T0606592554,T0706602526,2
T0606592554,T0706601520,2
T0606592554,T0706604526,2
T0606592554,T0706604521,2
T0606549550,T0606545570,1
T0606558571,T0606588568,2
T0606558571,T0606589570,2
T0606558571,T0606557599,1
T0606558571,T0606587572,2
T0606558571,T0606595568,2
T0606558571,T0606591570,2
T0606558571,T0606594566,2
T0606558571,T0606592568,2
T0606558571,T0606591566,2
T0606558571,T0606591565,2
T0606524504,T0505496495,2
T0606524504,T0505492498,2
T0606524504,T0506493502,2
T0606524504,T0605517470,1
T0606589586,T0607588612,1
T0606589586,T0607588621,1
T0606589586,T0706625581,2
T0606589586,T0706621582,2
T0606589586,T0706626585,2
T0606589586,T0706627588,2
T0606589586,T0706619585,2
T0606507547,T0506493581,2
T0606507547,T0506495576,2
T0606507547,T0506495581,2
T0606507547,T0506497582,2
T0606507547,T0506494584,2
T0606507547,T0606533539,1
T0606593513,T0605581483,2
T0606593513,T0605578481,2
T0606593513,T0605577482,2
T0606593513,T0605584488,2
T0606593513,T0605584487,2
T0606593513,T0605581482,2
T0607578634,T0606573598,2
T0607578634,T0606571597,2
T0607578634,T0607555630,1
T0607578634,T0607573602,2
T0607578634,T0607540627,1
T0607578634,T0607557630,1
T0607578634,T0607547629,1
T0607582644,T0607553613,1
T0607582644,T0607563624,1
T0607582644,T0607568629,1
T0607582644,T0607558623,2
T0607582644,T0607555623,2
T0607582644,T0607561627,2
T0607582644,T0607555623,2
T0607567627,T0607590632,2
T0607567627,T0607594636,2
T0607567627,T0607593630,2
T0607567627,T0607592635,2
T0607536649,T0607567644,1
T0607536649,T0607534678,2
T0607536649,T0607533673,2
T0607536649,T0607533674,2
T0607536649,T0607534674,2
T0607536649,T0607529673,2
T0607536649,T0607533676,2
T0607536649,T0607533678,2
T0607536649,T0607528675,2
T0607536649,T0607535678,2
T0607536649,T0607528673,2
T0607539602,T0606532574,2
T0607539602,T0606529574,2
T0607539602,T0606531576,2
T0607539602,T0606527570,2
T0607539602,T0606528577,2
T0607539602,T0606515595,1
T0607539602,T0606527575,2
T0607539602,T0606532575,2
T0607539602,T0606512594,1
T0607539602,T0607532600,1
T0607599660,T0707604676,1
T0607599660,T0707610698,1
T0607599660,T0707631667,2
T0607599660,T0707633669,2
T0607599660,T0707607686,1
T0607599660,T0707634666,2
T0607599660,T0707603673,1
T0607599660,T0707611699,1
T0607599660,T0707608690,1
T0607599660,T0707610698,1
T0607599660,T0707631669,2
T0607565647,T0607597639,2
T0607565647,T0607556677,1
T0607500683,T0508493713,2
T0607500683,T0508492712,2
T0607500683,T0508495713,2
T0607500683,T0508487712,2
T0607508640,T0507497613,2
T0607508640,T0507484634,1
T0607508640,T0507497612,2
T0607508640,T0607506612,2
T0607508640,T0607503617,2
T0607508640,T0607506613,2
T0607512635,T0507481627,2
T0607512635,T0507480625,2
T0607512635,T0507483630,2
T0607512635,T0507481631,2
T0607580651,T0607573657,1
T0607580651,T0707604627,2
T0607592669,T0607566686,2
T0607592669,T0607562681,2
T0607592669,T0607561684,2
T0607592669,T0607564682,2
T0607592669,T0607562686,2
T0607592669,T0607563683,2
T0607592669,T0607566686,2
T0607531691,T0508499706,2
T0607531691,T0608505706,2
T0607531691,T0608500705,2
T0607531691,T0608500705,2
T0607531691,T0608500701,2
T0607531691,T0608503701,2
T0607565689,T0607583695,1
T0607565689,T0607577693,1
T0607565689,T0607581694,1
T0607565689,T0608573721,2
T0607521696,T0608537716,2
T0607521696,T0608545709,1
T0607521696,T0608533721,2
T0607521696,T0608536719,2
T0607552650,T0607527631,2
T0607552650,T0607522627,2
T0607552650,T0607523627,2
T0607547653,T0607527636,2
T0607547653,T0607530634,1
T0607547653,T0607530634,1
T0607554612,T0606580575,1
T0607554612,T0606569591,1
T0607554612,T0606573586,1
T0607554612,T0607529632,2
T0607554612,T0607529630,2
T0607554612,T0607563600,1
T0608570718,T0608573733,1
T0608570718,T0608575746,1
T0608570718,T0708602723,2
T0608570718,T0708605724,2
T0608545795,T0608560778,1
T0608545795,T0608567770,1
T0608545795,T0609521817,2
T0608545795,T0609520816,2
T0608545795,T0609524818,2
T0608545795,T0609521813,2
T0608549703,T0607553668,2
T0608549703,T0607554672,2
T0608549703,T0608530704,1
T0608549703,T0608519705,1
T0608549703,T0608534704,1
T0608586764,T0608554767,2
T0608586764,T0608550764,2
T0608586764,T0608587747,1
T0608541753,T0608505748,2
T0608541753,T0608535732,1
T0608541753,T0608503742,2
T0608541753,T0608511745,2
T0608541753,T0608503744,2
T0608541753,T0608507740,2
T0608541753,T0608505746,2
T0608541753,T0608510744,2
T0608541753,T0608512745,2
T0608576783,T0608593757,2
T0608576783,T0608591751,2
T0608514769,T0508491767,1
T0608514769,T0508490767,1
T0608514769,T0508493767,1
T0608514769,T0608512746,2
T0608514769,T0608514745,2
T0608514769,T0608508739,2
T0608514769,T0608515743,2
T0608514769,T0608514745,2
T0608514748,T0508486744,2
T0608514748,T0608510725,1
T0608514748,T0608510722,1
T0608557726,T0607572690,1
T0608557726,T0607570695,1
T0608557726,T0608564709,1
T0608557726,T0608523735,2
T0608557726,T0608524737,2
T0608557726,T0608525742,2
T0608557726,T0608525739,2
T0608557726,T0608526737,2
T0608557726,T0608528736,2
T0608508758,T0508485729,2
T0608508758,T0508487733,2
T0608508758,T0508491728,2
T0608508758,T0508493728,2
T0608502797,T0508474788,1
T0608502797,T0508494776,2
T0608502797,T0508491770,2
T0608502797,T0508497768,2
T0608589796,T0608598777,1
T0608589796,T0609566809,2
T0608589796,T0609564810,2
T0608589796,T0609562813,2
T0608589796,T0609564810,2
T0608589796,T0609566809,2
T0608589796,T0609560812,2
T0608589796,T0708604764,1
T0608535755,T0608548724,1
T0608535755,T0608503763,2
T0608535755,T0608510768,2
T0608539799,T0608560775,2
T0608539799,T0608563772,2
T0608539799,T0608559772,2
T0608539799,T0608564774,2
T0608539799,T0608562771,2
T0608539799,T0609500837,1
T0608531740,T0608562709,1
T0608531740,T0608541730,1
T0608556730,T0608554760,2
T0609515846,T0609521853,1
T0609515846,T0609536866,2
T0609515846,T0609539860,2
T0609515846,T0609539868,2
T0609515846,T0609534867,2
T0609515846,T0609535867,2
T0609515846,T0609540862,2
T0609515846,T0609529863,1
T0609581822,T0608596796,2
T0609581822,T0609590800,2
T0609581822,T0609552836,1
T0609551884,T0609571895,1
T0609551884,T0610568911,2
T0609551884,T0610567913,2
T0609551884,T0610563914,2
T0609551884,T0610588905,1
T0609551884,T0610571913,2
T0609577851,T0609553862,1
T0609577851,T0609594820,2
T0609577851,T0609546865,1
T0609577851,T0609588824,2
T0609577851,T0609588817,2
T0609577851,T0609590825,2
T0609577851,T0609588821,2
T0609521802,T0608547787,2
T0609521802,T0608553788,2
T0609521802,T0608549782,2
T0609521802,T0608550785,2
T0609521802,T0609507826,1
T0609521802,T0609515812,1
T0609521802,T0609509822,1
T0609568805,T0609599818,2
T0609568805,T0609593814,2
T0609568805,T0609599817,2
T0609568805,T0709600811,2
T0609599840,T0609582850,1
T0609599840,T0609574855,1
T0609599840,T0609561862,1
T0609599840,T0709614810,2
T0609500859,T0609522888,2
T0609500859,T0609520885,2
T0609500859,T0609530884,1
T0609541895,T0609518896,2
T0609541895,T0609545867,1
T0609541895,T0609542889,1
T0609541895,T0610512900,2
T0609564844,T0609575818,2
T0609564844,T0609570818,2
T0609564844,T0609570820,2
T0609564844,T0609577816,2
T0609564844,T0609575820,2
T0609564844,T0609569820,2
T0609564844,T0609575816,2
T0609564844,T0609571819,2
T0609564844,T0609539853,1
T0609537820,T0609537855,2
T0609537820,T0609533850,2
T0609537820,T0609535851,2
T0609537820,T0609531853,2
T0609537820,T0609532850,2
T0609537820,T0609532850,2
T0609537820,T0609535849,2
T0609542880,T0609572891,2
T0609542880,T0609567891,2
T0609542880,T0609567889,2
T0609542880,T0609574893,2
T0609542880,T0609570896,2
T0609542880,T0609569897,2
T0609507895,T0610526924,2
T0609507895,T0610533915,1
T0609507895,T0610525925,2
T0609507895,T0610544922,1
T0609507895,T0610545924,1
T0609507895,T0610530922,2
T0609592844,T0609565846,2
T0609592844,T0609563847,2
T0609541811,T0608566794,2
T0609541811,T0608571792,2
T0609541811,T0608565790,2
T0609541811,T0609518843,1
T0609544831,T0609513818,1
T0609544831,T0609530806,2
T0609544831,T0609535804,2
T0610532940,T0610554963,2
T0610532940,T0610551954,1
T0610532940,T0610554965,2
T0610532940,T0610551963,2
T0610532940,T0610548964,2
T0610550975,T0610530950,1
T0610550975,T0610530950,1
T0610550975,T0610529956,2
T0610550975,T0610528951,2
T0610550975,T0610526956,2
T0610550975,T0610527959,2
T0610563945,T0610539953,2
T0610563945,T0610572924,1
T0610563945,T0610540953,2
T0610563945,T0610541954,2
T0610563945,T0610537953,2
T0610507963,T0610525987,2
T0610507963,T0610524988,2
T0610507963,T0610524983,2
T0610507963,T0610527980,1
T0610507963,T0610524982,2
T0610599939,T0610598968,2
T0610599939,T0610595971,2
T0610599939,T0610595968,2
T0610599939,T0610599971,2
T0610599939,T0710636934,1
T0610599939,T0710625936,1
T0610599939,T0710618937,1
T0610591951,T0610571982,2
T0610591951,T0610572977,2
T0610591951,T0610571978,2
T0610591951,T0610573979,2
T0610591951,T0610577979,2
T0610591951,T0710622933,1
T0610582983,T0610562982,1
T0610582983,T0610580954,2
T0610504926,T0610524949,2
T0610504926,T0610516937,1
T0610520966,T0610543969,2
T0610520966,T0610545975,2
T0610586966,T0610561968,2
T0610561949,T0610579920,2
T0610561949,T0610576913,2
T0610561949,T0610579919,2
T0610564992,T0610532987,2
T0610564992,T0610532990,2
T0610564992,T0610531992,2
T0610564992,T0610533993,2
T0610564992,T0610532990,2
T0610560942,T0610575948,1
T0610560942,T0610594956,1
T0610560942,T0610567972,2
T0610560942,T0610574968,2
T0610570945,T0610557974,2
T0610570945,T0610590935,1
T0610570945,T0610599931,1
T0610556914,T0610559944,2
T0610556914,T0610560947,2
T0610556914,T0610588917,1
T0610556914,T0610558943,2
T0610509947,T0510475934,1
T0610509947,T0510494919,2
T0610509947,T0510497917,2
T0610509947,T0510495920,2
T0610509947,T0510499943,1
T0610509947,T0510495916,2
T0610509947,T0510497917,2
T0610509947,T0510496918,2
T0610509947,T0610504945,1
T0610599932,T0709606895,2
T0610599932,T0709613897,2
T0610599932,T0709611895,2
T0610599932,T0709608896,2
T0610599932,T0710607900,2
T0610599968,T0610566978,2
T0610599968,T0610567977,2
T0610599968,T0610570975,2
T0610599968,T0610567975,2
T0610599968,T0610567973,2
T0610599968,T0710605943,1
T0610599968,T0710605941,1
T0701689059,T0701670076,2
T0701689059,T0701676081,2
T0701689059,T0701671076,2
T0701689059,T0701669077,2
T0701689059,T0701673075,2
T0701683079,T0702657107,2
T0701683079,T0702657108,2
T0701683079,T0702661102,2
T0701683079,T0702662110,2
T0701683079,T0702663109,2
T0701683079,T0702664108,2
T0701683079,T0801718052,1
T0701683079,T0801704062,1
T0701683079,T0801716053,1
T0701683079,T0801712057,1
T0701608055,T0601573049,1
T0701608055,T0601591052,1
T0701608055,T0601598023,2
T0701683025,T0701684046,1
T0701683025,T0801709028,2
T0701683025,T0801707027,2
T0701683025,T0801711026,2
T0701683025,T0801707027,2
T0701677047,T0701667013,2
T0701677047,T0701653043,1
T0701677047,T0701672018,2
T0701677047,T0701674013,2
T0701677047,T0701668010,2
T0701677047,T0701653043,1
